cycle_id,subject,population,block,trial,side,cycle_in_trial,class_label,fmg_start_sample,fmg_end_sample_exclusive,raw_samples,duration_s,contact_threshold
Sub08_H_T13_R_C03,Sub08_H,healthy,1,13,right,3,unassigned_steady_or_transition,43331,43448,117,1.1600000000000819,-1277.5849999999998
Sub08_H_T13_R_C04,Sub08_H,healthy,1,13,right,4,unassigned_steady_or_transition,43448,43562,114,1.1299999999999955,-1277.5849999999998
Sub08_H_T13_R_C05,Sub08_H,healthy,1,13,right,5,unassigned_steady_or_transition,43562,43680,118,1.169999999999959,-1277.5849999999998
Sub08_H_T13_R_C06,Sub08_H,healthy,1,13,right,6,unassigned_steady_or_transition,43680,43821,141,1.4100000000000819,-1277.5849999999998
Sub08_H_T13_R_C07,Sub08_H,healthy,1,13,right,7,unassigned_steady_or_transition,43821,43931,110,1.0899999999999181,-1277.5849999999998
Sub08_H_T13_R_C08,Sub08_H,healthy,1,13,right,8,unassigned_steady_or_transition,43931,44049,118,1.1700000000000728,-1277.5849999999998
Sub08_H_T13_R_C09,Sub08_H,healthy,1,13,right,9,unassigned_steady_or_transition,44049,44180,131,1.2999999999999545,-1277.5849999999998
Sub08_H_T13_R_C10,Sub08_H,healthy,1,13,right,10,gait_termination,44180,44298,118,1.1700000000000728,-1277.5849999999998
Sub08_H_T14_L_C01,Sub08_H,healthy,1,14,left,1,gait_initiation,46418,46532,114,1.1299999999999955,-2108.1805999999997
Sub08_H_T14_L_C02,Sub08_H,healthy,1,14,left,2,unassigned_steady_or_transition,46532,46647,115,1.1499999999999773,-2108.1805999999997
Sub08_H_T14_L_C03,Sub08_H,healthy,1,14,left,3,unassigned_steady_or_transition,46647,46766,119,1.1800000000000637,-2108.1805999999997
Sub08_H_T14_L_C04,Sub08_H,healthy,1,14,left,4,unassigned_steady_or_transition,46766,46884,118,1.169999999999959,-2108.1805999999997
Sub08_H_T14_L_C05,Sub08_H,healthy,1,14,left,5,unassigned_steady_or_transition,46884,46999,115,1.1499999999999773,-2108.1805999999997
Sub08_H_T14_L_C06,Sub08_H,healthy,1,14,left,6,unassigned_steady_or_transition,46999,47127,128,1.2700000000000955,-2108.1805999999997
Sub08_H_T14_L_C07,Sub08_H,healthy,1,14,left,7,unassigned_steady_or_transition,47127,47250,123,1.2099999999999227,-2108.1805999999997
Sub08_H_T14_L_C08,Sub08_H,healthy,1,14,left,8,unassigned_steady_or_transition,47250,47371,121,1.1899999999999409,-2108.1805999999997
Sub08_H_T14_L_C09,Sub08_H,healthy,1,14,left,9,unassigned_steady_or_transition,47371,47495,124,1.2200000000000273,-2108.1805999999997
Sub08_H_T14_L_C10,Sub08_H,healthy,1,14,left,10,gait_termination,47495,47625,130,1.2899999999999636,-2108.1805999999997
Sub08_H_T14_R_C01,Sub08_H,healthy,1,14,right,1,gait_initiation,46452,46554,102,1.009999999999991,-1312.35
Sub08_H_T14_R_C02,Sub08_H,healthy,1,14,right,2,unassigned_steady_or_transition,46554,46670,116,1.1599999999999682,-1312.35
Sub08_H_T14_R_C03,Sub08_H,healthy,1,14,right,3,unassigned_steady_or_transition,46670,46791,121,1.2000000000000455,-1312.35
Sub08_H_T14_R_C04,Sub08_H,healthy,1,14,right,4,unassigned_steady_or_transition,46791,46908,117,1.169999999999959,-1312.35
Sub08_H_T14_R_C05,Sub08_H,healthy,1,14,right,5,unassigned_steady_or_transition,46908,47026,118,1.1700000000000728,-1312.35
Sub08_H_T14_R_C06,Sub08_H,healthy,1,14,right,6,unassigned_steady_or_transition,47026,47176,150,1.490000000000009,-1312.35
Sub08_H_T14_R_C07,Sub08_H,healthy,1,14,right,7,unassigned_steady_or_transition,47176,47271,95,0.9399999999999409,-1312.35
Sub08_H_T14_R_C08,Sub08_H,healthy,1,14,right,8,unassigned_steady_or_transition,47271,47398,127,1.25,-1312.35
Sub08_H_T14_R_C09,Sub08_H,healthy,1,14,right,9,unassigned_steady_or_transition,47398,47517,119,1.1700000000000728,-1312.35
Sub08_H_T14_R_C10,Sub08_H,healthy,1,14,right,10,gait_termination,47517,47661,144,1.42999999999995,-1312.35
Sub08_H_T15_L_C01,Sub08_H,healthy,1,15,left,1,gait_initiation,51494,51606,112,1.1200000000000045,2019.8229999999999
Sub08_H_T15_L_C02,Sub08_H,healthy,1,15,left,2,unassigned_steady_or_transition,51606,51715,109,1.080000000000041,2019.8229999999999
Sub08_H_T15_L_C03,Sub08_H,healthy,1,15,left,3,unassigned_steady_or_transition,51715,51822,107,1.0599999999999454,2019.8229999999999
Sub08_H_T15_L_C04,Sub08_H,healthy,1,15,left,4,unassigned_steady_or_transition,51822,51937,115,1.1400000000001,2019.8229999999999
Sub08_H_T15_L_C05,Sub08_H,healthy,1,15,left,5,unassigned_steady_or_transition,51937,52060,123,1.2199999999999136,2019.8229999999999
Sub08_H_T15_L_C06,Sub08_H,healthy,1,15,left,6,unassigned_steady_or_transition,52060,52193,133,1.32000000000005,2019.8229999999999
Sub08_H_T15_L_C07,Sub08_H,healthy,1,15,left,7,unassigned_steady_or_transition,52193,52305,112,1.1100000000000136,2019.8229999999999
Sub08_H_T15_L_C08,Sub08_H,healthy,1,15,left,8,unassigned_steady_or_transition,52305,52424,119,1.1800000000000637,2019.8229999999999
Sub08_H_T15_L_C09,Sub08_H,healthy,1,15,left,9,unassigned_steady_or_transition,52424,52548,124,1.2299999999999045,2019.8229999999999
Sub08_H_T15_L_C10,Sub08_H,healthy,1,15,left,10,gait_termination,52548,52668,120,1.1899999999999409,2019.8229999999999
Sub08_H_T15_R_C01,Sub08_H,healthy,1,15,right,1,gait_initiation,51493,51585,92,0.9199999999999591,-1237.85
Sub08_H_T15_R_C02,Sub08_H,healthy,1,15,right,2,unassigned_steady_or_transition,51585,51688,103,1.0200000000000955,-1237.85
Sub08_H_T15_R_C03,Sub08_H,healthy,1,15,right,3,unassigned_steady_or_transition,51688,51790,102,1.009999999999991,-1237.85
Sub08_H_T15_R_C04,Sub08_H,healthy,1,15,right,4,unassigned_steady_or_transition,51790,51904,114,1.1200000000000045,-1237.85
Sub08_H_T15_R_C05,Sub08_H,healthy,1,15,right,5,unassigned_steady_or_transition,51904,52035,131,1.2899999999999636,-1237.85
Sub08_H_T15_R_C06,Sub08_H,healthy,1,15,right,6,unassigned_steady_or_transition,52035,52173,138,1.3799999999999955,-1237.85
Sub08_H_T15_R_C07,Sub08_H,healthy,1,15,right,7,unassigned_steady_or_transition,52173,52277,104,1.0300000000000864,-1237.85
Sub08_H_T15_R_C08,Sub08_H,healthy,1,15,right,8,unassigned_steady_or_transition,52277,52393,116,1.1499999999999773,-1237.85
Sub08_H_T15_R_C09,Sub08_H,healthy,1,15,right,9,unassigned_steady_or_transition,52393,52531,138,1.3799999999999955,-1237.85
Sub08_H_T15_R_C10,Sub08_H,healthy,1,15,right,10,gait_termination,52531,52655,124,1.2200000000000273,-1237.85
Sub08_H_T16_L_C01,Sub08_H,healthy,1,16,left,1,gait_initiation,54515,54632,117,1.1600000000000819,-2109.8548
Sub08_H_T16_L_C02,Sub08_H,healthy,1,16,left,2,unassigned_steady_or_transition,54632,54745,113,1.1200000000000045,-2109.8548
Sub08_H_T16_L_C03,Sub08_H,healthy,1,16,left,3,unassigned_steady_or_transition,54745,54859,114,1.1299999999999955,-2109.8548
Sub08_H_T16_L_C04,Sub08_H,healthy,1,16,left,4,unassigned_steady_or_transition,54859,54978,119,1.1800000000000637,-2109.8548
Sub08_H_T16_L_C05,Sub08_H,healthy,1,16,left,5,unassigned_steady_or_transition,54978,55093,115,1.1399999999999864,-2109.8548
Sub08_H_T16_L_C06,Sub08_H,healthy,1,16,left,6,unassigned_steady_or_transition,55093,55175,82,0.8199999999999363,-2109.8548
Sub08_H_T16_L_C07,Sub08_H,healthy,1,16,left,7,unassigned_steady_or_transition,55175,55338,163,1.6100000000000136,-2109.8548
Sub08_H_T16_L_C08,Sub08_H,healthy,1,16,left,8,unassigned_steady_or_transition,55338,55461,123,1.2100000000000364,-2109.8548
Sub08_H_T16_L_C09,Sub08_H,healthy,1,16,left,9,unassigned_steady_or_transition,55461,55579,118,1.1700000000000728,-2109.8548
Sub08_H_T16_L_C10,Sub08_H,healthy,1,16,left,10,gait_termination,55579,55703,124,1.2199999999999136,-2109.8548
Sub08_H_T16_R_C01,Sub08_H,healthy,1,16,right,1,gait_initiation,54536,54657,121,1.2000000000000455,-1275.15
Sub08_H_T16_R_C02,Sub08_H,healthy,1,16,right,2,unassigned_steady_or_transition,54657,54767,110,1.1000000000000227,-1275.15
Sub08_H_T16_R_C03,Sub08_H,healthy,1,16,right,3,unassigned_steady_or_transition,54767,54903,136,1.3500000000000227,-1275.15
Sub08_H_T16_R_C04,Sub08_H,healthy,1,16,right,4,unassigned_steady_or_transition,54903,55004,101,1.0,-1275.15
Sub08_H_T16_R_C05,Sub08_H,healthy,1,16,right,5,unassigned_steady_or_transition,55004,55114,110,1.0899999999999181,-1275.15
Sub08_H_T16_R_C06,Sub08_H,healthy,1,16,right,6,unassigned_steady_or_transition,55114,55263,149,1.4800000000000182,-1275.15
Sub08_H_T16_R_C07,Sub08_H,healthy,1,16,right,7,unassigned_steady_or_transition,55263,55384,121,1.1900000000000546,-1275.15
Sub08_H_T16_R_C08,Sub08_H,healthy,1,16,right,8,unassigned_steady_or_transition,55384,55495,111,1.0900000000000318,-1275.15
Sub08_H_T16_R_C09,Sub08_H,healthy,1,16,right,9,unassigned_steady_or_transition,55495,55600,105,1.0399999999999636,-1275.15
Sub08_H_T16_R_C10,Sub08_H,healthy,1,16,right,10,gait_termination,55600,55728,128,1.2699999999999818,-1275.15
Sub08_H_T17_L_C01,Sub08_H,healthy,1,17,left,1,gait_initiation,59070,59178,108,1.080000000000041,2059.9811
Sub08_H_T17_L_C02,Sub08_H,healthy,1,17,left,2,unassigned_steady_or_transition,59178,59286,108,1.0799999999999272,2059.9811
Sub08_H_T17_L_C03,Sub08_H,healthy,1,17,left,3,unassigned_steady_or_transition,59286,59400,114,1.1400000000001,2059.9811
Sub08_H_T17_L_C04,Sub08_H,healthy,1,17,left,4,unassigned_steady_or_transition,59400,59520,120,1.1899999999999409,2059.9811
Sub08_H_T17_L_C05,Sub08_H,healthy,1,17,left,5,unassigned_steady_or_transition,59520,59645,125,1.240000000000009,2059.9811
Sub08_H_T17_L_C06,Sub08_H,healthy,1,17,left,6,unassigned_steady_or_transition,59645,59770,125,1.25,2059.9811
Sub08_H_T17_L_C07,Sub08_H,healthy,1,17,left,7,unassigned_steady_or_transition,59770,59884,114,1.1299999999999955,2059.9811
Sub08_H_T17_L_C08,Sub08_H,healthy,1,17,left,8,unassigned_steady_or_transition,59884,60003,119,1.1800000000000637,2059.9811
Sub08_H_T17_L_C09,Sub08_H,healthy,1,17,left,9,unassigned_steady_or_transition,60003,60125,122,1.2100000000000364,2059.9811
Sub08_H_T17_L_C10,Sub08_H,healthy,1,17,left,10,gait_termination,60125,60246,121,1.1899999999999409,2059.9811
Sub08_H_T17_R_C01,Sub08_H,healthy,1,17,right,1,gait_initiation,59067,59146,79,0.7899999999999636,-1239.625
Sub08_H_T17_R_C02,Sub08_H,healthy,1,17,right,2,unassigned_steady_or_transition,59146,59254,108,1.080000000000041,-1239.625
Sub08_H_T17_R_C03,Sub08_H,healthy,1,17,right,3,unassigned_steady_or_transition,59254,59365,111,1.1000000000000227,-1239.625
Sub08_H_T17_R_C04,Sub08_H,healthy,1,17,right,4,unassigned_steady_or_transition,59365,59485,120,1.1999999999999318,-1239.625
Sub08_H_T17_R_C05,Sub08_H,healthy,1,17,right,5,unassigned_steady_or_transition,59485,59618,133,1.32000000000005,-1239.625
Sub08_H_T17_R_C06,Sub08_H,healthy,1,17,right,6,unassigned_steady_or_transition,59618,59754,136,1.3500000000000227,-1239.625
Sub08_H_T17_R_C07,Sub08_H,healthy,1,17,right,7,unassigned_steady_or_transition,59754,59855,101,1.0,-1239.625
Sub08_H_T17_R_C08,Sub08_H,healthy,1,17,right,8,unassigned_steady_or_transition,59855,59977,122,1.2100000000000364,-1239.625
Sub08_H_T17_R_C09,Sub08_H,healthy,1,17,right,9,unassigned_steady_or_transition,59977,60104,127,1.259999999999991,-1239.625
Sub08_H_T17_R_C10,Sub08_H,healthy,1,17,right,10,gait_termination,60104,60232,128,1.2699999999999818,-1239.625
Sub08_H_T18_L_C01,Sub08_H,healthy,1,18,left,1,gait_initiation,63659,63801,142,1.4300000000000637,-2128.7188
Sub08_H_T18_L_C02,Sub08_H,healthy,1,18,left,2,unassigned_steady_or_transition,63801,63918,117,1.1599999999999682,-2128.7188
Sub08_H_T18_L_C03,Sub08_H,healthy,1,18,left,3,unassigned_steady_or_transition,63918,64038,120,1.1900000000000546,-2128.7188
Sub08_H_T18_L_C04,Sub08_H,healthy,1,18,left,4,unassigned_steady_or_transition,64038,64156,118,1.169999999999959,-2128.7188
Sub08_H_T18_L_C05,Sub08_H,healthy,1,18,left,5,unassigned_steady_or_transition,64156,64268,112,1.1100000000000136,-2128.7188
Sub08_H_T18_L_C06,Sub08_H,healthy,1,18,left,6,unassigned_steady_or_transition,64268,64387,119,1.1800000000000637,-2128.7188
Sub08_H_T18_L_C07,Sub08_H,healthy,1,18,left,7,unassigned_steady_or_transition,64387,64522,135,1.3399999999999181,-2128.7188
Sub08_H_T18_L_C08,Sub08_H,healthy,1,18,left,8,unassigned_steady_or_transition,64522,64656,134,1.3199999999999363,-2128.7188
Sub08_H_T18_L_C09,Sub08_H,healthy,1,18,left,9,unassigned_steady_or_transition,64656,64783,127,1.25,-2128.7188
Sub08_H_T18_L_C10,Sub08_H,healthy,1,18,left,10,gait_termination,64783,64907,124,1.2300000000000182,-2128.7188
Sub08_H_T18_R_C01,Sub08_H,healthy,1,18,right,1,gait_initiation,63682,63796,114,1.1299999999999955,1187.72
Sub08_H_T18_R_C02,Sub08_H,healthy,1,18,right,2,unassigned_steady_or_transition,63796,63913,117,1.1700000000000728,1187.72
Sub08_H_T18_R_C03,Sub08_H,healthy,1,18,right,3,unassigned_steady_or_transition,63913,64034,121,1.1999999999999318,1187.72
Sub08_H_T18_R_C04,Sub08_H,healthy,1,18,right,4,unassigned_steady_or_transition,64034,64152,118,1.169999999999959,1187.72
Sub08_H_T18_R_C05,Sub08_H,healthy,1,18,right,5,unassigned_steady_or_transition,64152,64273,121,1.2000000000000455,1187.72
Sub08_H_T18_R_C06,Sub08_H,healthy,1,18,right,6,unassigned_steady_or_transition,64273,64390,117,1.1599999999999682,1187.72
Sub08_H_T18_R_C07,Sub08_H,healthy,1,18,right,7,unassigned_steady_or_transition,64390,64519,129,1.2799999999999727,1187.72
Sub08_H_T18_R_C08,Sub08_H,healthy,1,18,right,8,unassigned_steady_or_transition,64519,64656,137,1.3500000000000227,1187.72
Sub08_H_T18_R_C09,Sub08_H,healthy,1,18,right,9,unassigned_steady_or_transition,64656,64777,121,1.1900000000000546,1187.72
Sub08_H_T18_R_C10,Sub08_H,healthy,1,18,right,10,gait_termination,64777,64901,124,1.2300000000000182,1187.72
Sub08_H_T19_L_C01,Sub08_H,healthy,1,19,left,1,gait_initiation,67758,67868,110,1.1000000000000227,2068.3704
Sub08_H_T19_L_C02,Sub08_H,healthy,1,19,left,2,unassigned_steady_or_transition,67868,67978,110,1.0900000000000318,2068.3704
Sub08_H_T19_L_C03,Sub08_H,healthy,1,19,left,3,unassigned_steady_or_transition,67978,68094,116,1.1499999999999773,2068.3704
Sub08_H_T19_L_C04,Sub08_H,healthy,1,19,left,4,unassigned_steady_or_transition,68094,68212,118,1.1700000000000728,2068.3704
Sub08_H_T19_L_C05,Sub08_H,healthy,1,19,left,5,unassigned_steady_or_transition,68212,68326,114,1.1399999999999864,2068.3704
Sub08_H_T19_L_C06,Sub08_H,healthy,1,19,left,6,unassigned_steady_or_transition,68326,68456,130,1.2899999999999636,2068.3704
Sub08_H_T19_L_C07,Sub08_H,healthy,1,19,left,7,unassigned_steady_or_transition,68456,68573,117,1.1600000000000819,2068.3704
Sub08_H_T19_L_C08,Sub08_H,healthy,1,19,left,8,unassigned_steady_or_transition,68573,68694,121,1.1999999999999318,2068.3704
Sub08_H_T19_L_C09,Sub08_H,healthy,1,19,left,9,unassigned_steady_or_transition,68694,68816,122,1.2099999999999227,2068.3704
Sub08_H_T19_L_C10,Sub08_H,healthy,1,19,left,10,gait_termination,68816,68935,119,1.1800000000000637,2068.3704
Sub08_H_T19_R_C01,Sub08_H,healthy,1,19,right,1,gait_initiation,67747,67854,107,1.0599999999999454,-1245.63
Sub08_H_T19_R_C02,Sub08_H,healthy,1,19,right,2,unassigned_steady_or_transition,67854,67952,98,0.9800000000000182,-1245.63
Sub08_H_T19_R_C03,Sub08_H,healthy,1,19,right,3,unassigned_steady_or_transition,67952,68061,109,1.07000000000005,-1245.63
Sub08_H_T19_R_C04,Sub08_H,healthy,1,19,right,4,unassigned_steady_or_transition,68061,68173,112,1.1100000000000136,-1245.63
Sub08_H_T19_R_C05,Sub08_H,healthy,1,19,right,5,unassigned_steady_or_transition,68173,68300,127,1.259999999999991,-1245.63
Sub08_H_T19_R_C06,Sub08_H,healthy,1,19,right,6,unassigned_steady_or_transition,68300,68425,125,1.25,-1245.63
Sub08_H_T19_R_C07,Sub08_H,healthy,1,19,right,7,unassigned_steady_or_transition,68425,68557,132,1.3099999999999454,-1245.63
Sub08_H_T19_R_C08,Sub08_H,healthy,1,19,right,8,unassigned_steady_or_transition,68557,68662,105,1.0400000000000773,-1245.63
Sub08_H_T19_R_C09,Sub08_H,healthy,1,19,right,9,unassigned_steady_or_transition,68662,68806,144,1.42999999999995,-1245.63
Sub08_H_T19_R_C10,Sub08_H,healthy,1,19,right,10,gait_termination,68806,68921,115,1.1400000000001,-1245.63
Sub08_H_T20_L_C01,Sub08_H,healthy,1,20,left,1,gait_initiation,71569,71667,98,0.9800000000000182,-2121.5822
Sub08_H_T20_L_C02,Sub08_H,healthy,1,20,left,2,unassigned_steady_or_transition,71667,71795,128,1.2799999999999727,-2121.5822
Sub08_H_T20_L_C03,Sub08_H,healthy,1,20,left,3,unassigned_steady_or_transition,71795,71915,120,1.1900000000000546,-2121.5822
Sub08_H_T20_L_C04,Sub08_H,healthy,1,20,left,4,unassigned_steady_or_transition,71915,72033,118,1.169999999999959,-2121.5822
Sub08_H_T20_L_C05,Sub08_H,healthy,1,20,left,5,unassigned_steady_or_transition,72033,72152,119,1.17999999999995,-2121.5822
Sub08_H_T20_L_C06,Sub08_H,healthy,1,20,left,6,unassigned_steady_or_transition,72152,72235,83,0.82000000000005,-2121.5822
Sub08_H_T20_L_C07,Sub08_H,healthy,1,20,left,7,unassigned_steady_or_transition,72235,72399,164,1.6200000000000045,-2121.5822
Sub08_H_T20_L_C08,Sub08_H,healthy,1,20,left,8,unassigned_steady_or_transition,72399,72539,140,1.3799999999999955,-2121.5822
Sub08_H_T20_L_C09,Sub08_H,healthy,1,20,left,9,unassigned_steady_or_transition,72539,72661,122,1.2100000000000364,-2121.5822
Sub08_H_T20_L_C10,Sub08_H,healthy,1,20,left,10,gait_termination,72661,72785,124,1.2299999999999045,-2121.5822
Sub08_H_T20_R_C01,Sub08_H,healthy,1,20,right,1,gait_initiation,71679,71791,112,1.1200000000000045,1118.15
Sub08_H_T20_R_C02,Sub08_H,healthy,1,20,right,2,unassigned_steady_or_transition,71791,71910,119,1.1800000000000637,1118.15
Sub08_H_T20_R_C03,Sub08_H,healthy,1,20,right,3,unassigned_steady_or_transition,71910,72029,119,1.17999999999995,1118.15
Sub08_H_T20_R_C04,Sub08_H,healthy,1,20,right,4,unassigned_steady_or_transition,72029,72148,119,1.1900000000000546,1118.15
Sub08_H_T20_R_C05,Sub08_H,healthy,1,20,right,5,unassigned_steady_or_transition,72148,72268,120,1.17999999999995,1118.15
Sub08_H_T20_R_C06,Sub08_H,healthy,1,20,right,6,unassigned_steady_or_transition,72268,72398,130,1.2900000000000773,1118.15
Sub08_H_T20_R_C07,Sub08_H,healthy,1,20,right,7,unassigned_steady_or_transition,72398,72536,138,1.3600000000000136,1118.15
Sub08_H_T20_R_C08,Sub08_H,healthy,1,20,right,8,unassigned_steady_or_transition,72536,72656,120,1.1899999999999409,1118.15
Sub08_H_T20_R_C09,Sub08_H,healthy,1,20,right,9,gait_termination,72656,72779,123,1.2200000000000273,1118.15
Sub08_H_T21_L_C01,Sub08_H,healthy,21,21,left,1,gait_initiation,3068,3190,122,1.2299999999997908,2318.0315
Sub08_H_T21_L_C02,Sub08_H,healthy,21,21,left,2,unassigned_steady_or_transition,3190,3307,117,1.1699999999998454,2318.0315
Sub08_H_T21_L_C03,Sub08_H,healthy,21,21,left,3,unassigned_steady_or_transition,3307,3427,120,1.2000000000000455,2318.0315
Sub08_H_T21_L_C04,Sub08_H,healthy,21,21,left,4,unassigned_steady_or_transition,3427,3549,122,1.2100000000000364,2318.0315
Sub08_H_T21_L_C05,Sub08_H,healthy,21,21,left,5,unassigned_steady_or_transition,3549,3671,122,1.2200000000000273,2318.0315
Sub08_H_T21_L_C06,Sub08_H,healthy,21,21,left,6,unassigned_steady_or_transition,3671,3798,127,1.2699999999999818,2318.0315
Sub08_H_T21_L_C07,Sub08_H,healthy,21,21,left,7,unassigned_steady_or_transition,3798,3924,126,1.259999999999991,2318.0315
Sub08_H_T21_L_C08,Sub08_H,healthy,21,21,left,8,unassigned_steady_or_transition,3924,4048,124,1.2300000000000182,2318.0315
Sub08_H_T21_L_C09,Sub08_H,healthy,21,21,left,9,unassigned_steady_or_transition,4048,4171,123,1.2300000000000182,2318.0315
Sub08_H_T21_L_C10,Sub08_H,healthy,21,21,left,10,gait_termination,4171,4292,121,1.2000000000000455,2318.0315
Sub08_H_T21_R_C01,Sub08_H,healthy,21,21,right,1,gait_initiation,3129,3247,118,1.1800000000000637,1141.21
Sub08_H_T21_R_C02,Sub08_H,healthy,21,21,right,2,unassigned_steady_or_transition,3247,3367,120,1.2000000000000455,1141.21
Sub08_H_T21_R_C03,Sub08_H,healthy,21,21,right,3,unassigned_steady_or_transition,3367,3487,120,1.199999999999818,1141.21
Sub08_H_T21_R_C04,Sub08_H,healthy,21,21,right,4,unassigned_steady_or_transition,3487,3610,123,1.2199999999998,1141.21
Sub08_H_T21_R_C05,Sub08_H,healthy,21,21,right,5,unassigned_steady_or_transition,3610,3729,119,1.1900000000000546,1141.21
Sub08_H_T21_R_C06,Sub08_H,healthy,21,21,right,6,unassigned_steady_or_transition,3729,3861,132,1.3200000000001637,1141.21
Sub08_H_T21_R_C07,Sub08_H,healthy,21,21,right,7,unassigned_steady_or_transition,3861,3984,123,1.2199999999998,1141.21
Sub08_H_T21_R_C08,Sub08_H,healthy,21,21,right,8,unassigned_steady_or_transition,3984,4106,122,1.2200000000000273,1141.21
Sub08_H_T21_R_C09,Sub08_H,healthy,21,21,right,9,gait_termination,4106,4227,121,1.2000000000000455,1141.21
Sub08_H_T22_L_C01,Sub08_H,healthy,21,22,left,1,gait_initiation,6033,6143,110,1.1000000000001364,-2408.68955
Sub08_H_T22_L_C02,Sub08_H,healthy,21,22,left,2,unassigned_steady_or_transition,6143,6249,106,1.0599999999999454,-2408.68955
Sub08_H_T22_L_C03,Sub08_H,healthy,21,22,left,3,unassigned_steady_or_transition,6249,6358,109,1.0900000000001455,-2408.68955
Sub08_H_T22_L_C04,Sub08_H,healthy,21,22,left,4,unassigned_steady_or_transition,6358,6474,116,1.1599999999998545,-2408.68955
Sub08_H_T22_L_C05,Sub08_H,healthy,21,22,left,5,unassigned_steady_or_transition,6474,6594,120,1.1900000000000546,-2408.68955
Sub08_H_T22_L_C06,Sub08_H,healthy,21,22,left,6,unassigned_steady_or_transition,6594,6716,122,1.2200000000000273,-2408.68955
